sample_id,iteration,seed,Percentage of burned trees
2,33,294002164716011531717287462969231392009,0.03340659340659341
2,34,307907654361822834851871449393321598796,0.036923076923076927
2,35,71174418986661671409448019542675784091,0.02857142857142857
2,36,190584102954568615748405165374317324811,0.03296703296703297
2,37,131327284262864864327849582664084641111,0.023296703296703296
2,38,282125114407961778795273817203274364417,0.025054945054945054
2,39,104015916688251611296121857935933464047,0.041758241758241756
3,0,315767187783435955451191842212671664280,0.026937422295897222
3,1,227193018005935025930003157768218439448,0.04641525072523829
3,2,287224703935098895377505294207433542412,0.021964359718193122
3,3,319475440863664740199900246446869101774,0.01740571902196436
3,4,106156560198839465511071780720749056972,0.024865312888520515
3,5,104133877118184769015119507390968045547,0.03232490675507667
3,6,262593615520309857111778934834062681050,0.036883547451305426
3,7,279089172653084828228294339152843502409,0.027766266058847907
3,8,244275135524112564359500501171206365100,0.036469125569830084
3,9,196575654469340749134337855255968757420,0.029423953584749276
3,10,67342419611606533688118670299620129547,0.03108164111065064
3,11,155322897927554844697470996822609110731,0.03605470368835474
3,12,267880342297568020813415469300550751704,0.022793203481143803
3,13,39933147987717478223340492022207276012,0.029838375466224618
3,14,110474811511828314337950451742976562277,0.02859510982179859
3,15,225671102109108871685857932321049674060,0.023622047244094488
3,16,222094993607309622616564144996097804700,0.03481143804392872
3,17,93759308003617194620616506108869223974,0.029423953584749276
3,18,78940788312143990636852447089993036368,0.031910484873601326
3,19,272637661541982532204787652979080258698,0.038541234977206795
3,20,310008399401704313192334789591630481440,0.03978450062163282
3,21,285527693059984264708776574288259550281,0.0256941566514712
3,22,44790286854814153489131807564916187584,0.031496062992125984
3,23,328927815770704783640861481958575989563,0.03315375051802735
3,24,223086851439728379446715886070213807399,0.03978450062163282
3,25,173651746733538818538043375169521140201,0.026108578532946538
3,26,263094385455431147781171996771222553691,0.029838375466224618
3,27,26015512335705187868797950713935641942,0.022793203481143803
3,28,29396995825164458822092541467264163477,0.024865312888520515
3,29,124444897219909950725284664717919131256,0.031496062992125984
3,30,338151108425732593581773688267158801540,0.024450891007045172
3,31,233348842638403804096857187219058301117,0.036469125569830084
3,32,177077700499767778848422049165952407567,0.035640281806879406
3,33,310537681166108624028503598417658427050,0.030252797347699957
3,34,308875887078096801133857362062136393049,0.04558640696228761
3,35,329806170353182344466840848045902555996,0.0306672192291753
3,36,53561013177750661458690086364524380216,0.03108164111065064
3,37,183097428045808209274439416051848957978,0.02818068794032325
3,38,2376659945219556703100833931898052378,0.026937422295897222
3,39,126115740592235526602513490794091334505,0.02237878159966846
4,0,267184121488414547222750695760004188732,0.03488827910623285
4,1,124982129597085665240671722514945146492,0.03018424147393179
4,2,186639515789528197210660232791501332260,0.029792238337906705
4,3,46159494184379111798624693637548415803,0.031752254018032146
4,4,10448465615194872561003022331670754521,0.04037632301058409
4,5,145945541939012818715250456026245236257,0.027832222657781264
4,6,314679191432076324891543375048468861299,0.038024304194433554
4,7,34549563044021384059678413354972511094,0.03841630733045864
4,8,93145626617924501665673035331760605784,0.04351234809878479
4,9,228611833830988833776977446052661344661,0.03488827910623285
4,10,109089121185394711361204789371753735997,0.042336338690709525
4,11,201771895959702791313591406157115458350,0.041944335554684437
4,12,335171879196356328803660904021794203297,0.032144257154057235
4,13,40442775970608537325106442543784453770,0.033320266562132494
4,14,219119475040954687452968462821582890671,0.039984319874559
4,15,210733283765771364919030922088943409918,0.029008232065856527
4,16,337391927810860906942487630297187976961,0.018816150529204233
4,17,120001484077149657982106228005212089885,0.027832222657781264
4,18,30681428796121079573919145176281030587,0.03136025088200706
4,19,273548416347511795761813892472316676471,0.03136025088200706
4,20,71669576241765547301470236390252444838,0.029792238337906705
4,21,280022905907958909938356873379800871543,0.033320266562132494
4,22,160030033631048729273805080862377638945,0.028616228929831438
4,23,114060979030667003572913727807144169248,0.029792238337906705
4,24,113194487724597409096339509994174965117,0.024304194433555467
4,25,3396887890536047029963570887497795374,0.024696197569580556
4,26,108314541107616587689518364635418812454,0.022736181889455115
4,27,299011174248610324802944061033152136499,0.025872206977655823
4,28,307553733466510827915879531182084809009,0.032144257154057235
4,29,70065075559981976645806328511812721312,0.026656213249705997
4,30,58033045594873553738148177168419294771,0.028616228929831438
4,31,225618085605020860698347736708274975437,0.03606428851430812
4,32,9967494013370162969592729077043564861,0.029400235201881616
4,33,179567539079972569512194351613597577996,0.03057624460995688
4,34,274999450728061280561717908016331725163,0.027832222657781264
4,35,173672947895969938154809339575269207474,0.05409643277146217
4,36,205347234173576624897329332145300170022,0.02391219129753038
4,37,190124971265307426702948914149066347482,0.03371226969815758
4,38,267572280721173821931934322825467728663,0.036456291650333206
4,39,149576151219212073836083735692287683165,0.025872206977655823
5,0,13127735856053934352921369181939389939,0.03570100409074005
5,1,316204899427351061762729580719533809278,0.033097805875790254
5,2,208255484139909508123344163489140218802,0.03681666046857568
5,3,288691212415668044851094149757673858610,0.03495723317218297
5,4,276465983969644240103597202754233338844,0.030494607660840462
5,5,297214445271298922484900400835735507479,0.04276682781703235
5,6,227937823518536961822263606060502506059,0.028263294905169208
5,7,44686965188712574189416373792344634503,0.022313127556712532
5,8,139391981424612964084227341837148827271,0.03904797322424693
5,9,286095060385885477104910814333305410434,0.0334696913350688
5,10,7478882816107331809472837653511316214,0.03495723317218297
5,11,162632456839047357127087322286824004189,0.04127928597991819
5,12,234382354263694523904882495338606021123,0.0334696913350688
5,13,182064312525346476616127362571942624825,0.03495723317218297
5,14,176315734140595813024523339269749055000,0.02714763852733358
5,15,83337301802841773665556763955891707243,0.03756043138713276
5,16,170016915303948996539703793435611619441,0.030494607660840462
5,17,113744762486965271263856594874952796020,0.019709929341762737
5,18,90316338160458144904494013310226596772,0.02677575306805504
5,19,1436638154334647841030006995700337410,0.03756043138713276
5,20,142289439714709928824240298731367083450,0.02714763852733358
5,21,305768719729813838498718272825876935608,0.03867608776496839
5,22,135349242015322643444606672680510494869,0.03904797322424693
5,23,222993709843522604625497474370366687135,0.04425436965414652
5,24,165423067828888218784142552873886260604,0.04127928597991819
5,25,313119718699640532156188936946343096430,0.0334696913350688
5,26,130448020477377033056631699466574188706,0.03495723317218297
5,27,78710128871094372758309879687312827556,0.03235403495723317
5,28,46838938786594921521515176466120024208,0.02714763852733358
5,29,330268235813546371079760789518701913834,0.024544440312383786
5,30,237903599470733308699596296773875127554,0.029378951283004835
5,31,194106417214444539081312643879369789053,0.03756043138713276
5,32,97572440514084943830062406108903980966,0.027519523986612122
5,33,292739719316815251250778448463107985912,0.034585347712904425
5,34,53816093098665504448595993701399615110,0.0238006693938267
5,35,114332950652194417580472496065362362657,0.03384157679434734
5,36,7502254257356248466856679512616466579,0.03867608776496839
5,37,140399344608354680581603582759841920986,0.039419858683525474
5,38,314398126822944446033807266582017501891,0.03384157679434734
5,39,15103104609533313739639447856403359866,0.03198214949795463
6,0,255784948567110615885423709648974465359,0.029359745313052705
6,1,303514600136013367115967508008684661444,0.03360452776795189
6,2,314876258085473494025736198583815682860,0.0307746727980191
6,3,176247666252363482909586926992400537810,0.042094092677750265
6,4,204451724011878119205003174702543757305,0.033250795896710296
6,5,149659372935609064122185589311299409639,0.05801202688362221
6,6,15991604389613898298333995569985453804,0.030067209055535903
6,7,214604207983563474836181544815799387603,0.05341351255748143
6,8,83209326649997300760796307847400406347,0.02865228157056951
6,9,138772353647109405118926035512613368240,0.04810753448885745
6,10,51306422981287095627402621059274858550,0.038910505836575876
6,11,109658279844483125951022745457380891886,0.019455252918287938
6,12,75180608550242876567615789166191614194,0.025114962858153518
6,13,31883861887065961841029186705702215256,0.030067209055535903
6,14,261099859026672252915834006090847910649,0.027591085956844712
6,15,71756723492737198013610633692881695677,0.0318358684117439
6,16,46590008429394316663896902743270612478,0.037141846480367884
6,17,146819670800081180034503563616047590870,0.024053767244428724
6,18,240728339408893437049069025309488933585,0.035373187124159884
6,19,148465775576650365130090989139811131378,0.04386275203395826
6,20,124575819259754510143267933446360157089,0.026529890343119915
6,21,113976703786900161188279607576309956754,0.03608065086664308
6,22,24436479459476932057604199854908267637,0.026529890343119915
6,23,289969815706208236335909724529836666300,0.029713477184294304
6,24,171805030776199236056189387725408535380,0.03784931022285108
6,25,291096877614132092609383958094486219735,0.049522461973823845
6,26,151808562412004760069290304916485269838,0.038910505836575876
6,27,184120236733749818311798382220846346319,0.03997170145030067
6,28,229377860538724011894619370556788641283,0.03855677396533427
6,29,190033934092323849784079767315901306391,0.0318358684117439
6,30,169994040069354977184666318693014699534,0.0311284046692607
6,31,218031527665365058214081391137149411225,0.0314821365405023
6,32,219698125349141150342067783624510258452,0.0314821365405023
6,33,112192686453508462330397651655295455190,0.034665723381676686
6,34,61529874047265130998008532378866466348,0.03289706402546869
6,35,334701603973987200984977134660239613306,0.034665723381676686
6,36,88292538704448654919937198012786669001,0.03501945525291829
6,37,121756483743069653869815597599038721156,0.024407499115670323
6,38,61277770867508889830158060206339496164,0.030067209055535903
6,39,34066640962459511734439620125672049847,0.0307746727980191
7,0,200123541683318657751664513617073990345,0.04215851602023609
7,1,162732284631534509641856003452215495149,0.03709949409780776
7,2,210763347478516585274868935591477180676,0.048229342327150086
7,3,69270212991169430114027353741927493450,0.04148397976391231
7,4,107420269706524412525306236861924366811,0.02596964586846543
7,5,112048636545167814867423114104656459303,0.0387858347386172
7,6,176534813754807331415773757850350820188,0.029679595278246207
7,7,93640275027536846391461572827032091508,0.04451939291736931
7,8,285267199470383718567407982315734082144,0.03338954468802698
7,9,148569195151681003725436824413679415433,0.03406408094435076
7,10,165852844268166727895460706827941156441,0.024957841483979764
7,11,187872569899648495592143548586490980575,0.03811129848229342
7,12,22644126140721312836389526632664431664,0.0387858347386172
7,13,280042597023848794012008026403872162314,0.05227655986509275
7,14,313149458022084188654392798010035530168,0.039797639123102864
7,15,82690401028529528393854974379466347633,0.03338954468802698
7,16,161777109970870838205608697507687614504,0.019561551433389546
7,17,212860929019934037510218924218718068426,0.03170320404721754
7,18,128054798531516841345413769945903172089,0.03372681281618887
7,19,267027816926412062175491411458161439199,0.04114671163575042
7,20,325357886687069928972695257130558967286,0.03811129848229342
7,21,183552570740845849900031445543793492992,0.026981450252951095
7,22,325522290969316355976541193264160125701,0.04114671163575042
7,23,190692021269142476010489940468951381228,0.045868465430016866
7,24,22622103336578051972911077865696252602,0.03406408094435076
7,25,130112101218617995001099645428350585582,0.03709949409780776
7,26,247619277656626777079074520421284441517,0.045868465430016866
7,27,20224005467125145586355802650176872658,0.035075885328836424
7,28,26668191953782818236453956731085397490,0.03642495784148398
7,29,451134770005854005423798177965456587,0.03035413153456998
7,30,208395482554990990686756059612934237010,0.03642495784148398
7,31,245205123869148856973368341185848640375,0.03946037099494098
7,32,99831787722431680279745430783740789814,0.02900505902192243
7,33,305419159510713073153232082814999462632,0.030016863406408096
7,34,1295293111610143906286955512000846753,0.03136593591905565
7,35,176193388507499884243827692171920939130,0.04924114671163575
7,36,144488002398379163185257978949996950240,0.048903878583473864
7,37,115942632058050477737234714502739840332,0.036762225969645866
7,38,55237328181931669420852292370863338169,0.035075885328836424
7,39,148768708186163547899877716686964265360,0.04215851602023609
8,0,288306812308281585424656042874850965110,0.03287141475990976
8,1,53707696752062080998996760323499366898,0.048018047051240735
8,2,111493064769692125759179578315968639506,0.051240734772800514
8,3,210824746488254742517388492348688764421,0.022881082823074442
8,4,199075292116774005051893200006739444640,0.02835965194972607
8,5,69579568700756733467467964314804315370,0.03351595230422172
8,6,247017987750992216432516473734432235848,0.03931679020302933
8,7,94754878127047765703653150465722993465,0.03222687721559781
8,8,288183367811144827931371664875474866657,0.03931679020302933
8,9,113954807991332885049873258554650112579,0.04382855301321302
8,10,307610915520960415756801919882879069624,0.05156300354495649
8,11,306287744777836119614477047248116691449,0.04995165968417661
8,12,124539299813451820706185394398407107291,0.027392845633258136
8,13,175516841696990729212501504956264557641,0.06123106670963584
8,14,313585070377984036143749280444100245179,0.03899452143087335
8,15,339107433491370606105296865302063254168,0.030937802126973897
8,16,51941315958390758027780410015811593762,0.03577183370931357
8,17,249826395171786264290382706096917197220,0.04382855301321302
8,18,67633198484787565555984929883577216350,0.0412504028359652
8,19,129884449235887083053402297286328285898,0.03609410248146955
8,20,44946828835509407701004960351543436705,0.03480502739284563
8,21,183621134594974294299351369057999197399,0.03899452143087335
8,22,239805888800276349199724902615517393927,0.03577183370931357
8,23,213472095242457557017086493759066247286,0.037705446342249434
8,24,234365822905453912499625819367215831964,0.045762165646148885
8,25,218048224403591888908850478402057577941,0.03319368353206574
8,26,262250017500887268359702241884616781984,0.048340315823396714
8,27,194486513522631208965007943788787526786,0.036738640025781505
8,28,282265352537847429109943893656383761584,0.027715114405414115
8,29,289454145998299257962171949748096791763,0.05027392845633258
8,30,267111708754499180068328166475888529592,0.04221720915243313
8,31,170237406236038540150110761602234399857,0.02513696422816629
8,32,225748242040160900344455965581083706218,0.03609410248146955
8,33,17365591138785395580642881929529687478,0.02997099581050596
8,34,149185590091892280523541335489087406444,0.061875604253947794
8,35,221641011525220348873432206946715268273,0.030937802126973897
8,36,14907919887137909968040132922071171007,0.03609410248146955
8,37,68884890485462208084224918143728569186,0.03512729616500161
8,38,145634793327168761364927418061502425862,0.03867225265871737
8,39,324735865353404717147984610055934724416,0.0235256203673864
9,0,146601478888485754577847044399510946352,0.03517432891082999
9,1,20481312650112718375211328059475821020,0.04134526380746683
9,2,105740033794846535991298358812587251309,0.03918543659364394
9,3,152248756967368554262107914293841612492,0.028386300524529465
9,4,197585742944495226294610365991141579875,0.0330145016970071
9,5,260837291531982823969737422239504119266,0.031163221228016045
9,6,108643320509060958902331011434735613465,0.03825979635914841
9,7,123979792736381860544859642310198964993,0.04011107682813946
9,8,264228290020932611705183890806268535725,0.04165381055229867
9,9,334582602118471803789763707538031287427,0.04566491823511262
9,10,36752757960909805012259924276946924015,0.03825979635914841
9,11,266548769866984405192856410321164983933,0.04350509102128972
9,12,332988112046276994563231675473956746037,0.03795124961431657
9,13,214125726732942429037116284979358731866,0.03795124961431657
9,14,200283874449927859506857474035614161058,0.04011107682813946
9,15,223358759228270170782788443143552338257,0.04566491823511262
9,16,261030811065941974043624893426114105298,0.042270904041962355
9,17,27925734049455489776118445246317649691,0.03332304844183894
9,18,272665476388595187038983634192682384259,0.0484418389385992
9,19,211329870766935678811942363129820858524,0.04011107682813946
9,20,27462546912831592495250515787290761808,0.03640851589015736
9,21,206007519971232026274574598161165534540,0.031780314717679725
9,22,155204614080317547606767695084676599772,0.04165381055229867
9,23,291959822759873290170380015560836691491,0.028386300524529465
9,24,14442978984660253596181712240078033119,0.04350509102128972
9,25,4069168107638975060224607746076786003,0.03424868867633447
9,26,334312204131725824146946641297904910355,0.030854674483184203
9,27,137342883689131478469017140289214045894,0.05553841406973156
9,28,4429084430936354925346383613240587701,0.06417772292502315
9,29,220651852494725071862007583041819439568,0.03980253008330762
9,30,242403963921104440451700374148835777031,0.03609996914532552
9,31,150177591453360106192965538512447891312,0.05368713360074051
9,32,85692284902709847963306003183196664240,0.032088861462511574
9,33,290114138351526312124035924584060910236,0.05337858685590867
9,34,321386435481274573933827068701391341200,0.038876889848812095
9,35,125989198115944568085243294957685083235,0.033940141931502625
9,36,180198975976780612686532133455832874820,0.040728170317803146
9,37,208845663347371242289540706255279034989,0.030854674483184203
9,38,174520880365778062100391198447472684027,0.0330145016970071
9,39,237100511550833128750165387250380404576,0.059858068497377355
10,0,330224425582559001099152854753308708831,0.02722699023379698
10,1,253745368050945508930095244911627174751,0.04527966854098846
10,2,105809477973273909875499925786431232791,0.050902633915359576
10,3,80451299374386626991126492526879911185,0.041432376442734536
10,4,118392941857916983821189011859798142883,0.028706717963894644
10,5,4897359436790389480619640204912883649,0.03432968333826576
10,6,204156983098727759291317960625357660985,0.03788102989050015
10,7,206762088819732181924168166679990878212,0.038768866528558744
10,8,52822365996636790477295973429426875711,0.04557561408700799
10,9,250983719201680491164391830705817166974,0.050902633915359576
10,10,232188835435773139334362848547544050927,0.0529742527374963
10,11,23939793576685640283138690178482743777,0.05741343592778929
10,12,103775480312251382452933715471604907558,0.030186445693992304
10,13,119480220819064446359665936693330532472,0.04320804971885173
10,14,174126931518167380448029619334168917277,0.041432376442734536
10,15,217578238551699487367351138537817930973,0.04232021308079313
10,16,98097334743448902058845101709938181229,0.03788102989050015
10,17,55709610079279897959143084662361155286,0.04409588635691033
10,18,129451050237873804104249464164475829903,0.050902633915359576
10,19,65686063917590052919780187405554877189,0.04557561408700799
10,20,63428499181081346010869503038820067846,0.03788102989050015
10,21,306865365586139963184483051588958931084,0.02841077241787511
10,22,243835037398319653243166232713682839832,0.041432376442734536
10,23,328296585293733530602503955024089119413,0.026931044687777447
10,24,278655269491545024582897164426723136929,0.038768866528558744
10,25,116998373843410691505957410475547199715,0.02722699023379698
10,26,1688060856300435853903834621848883384,0.042616158626812665
10,27,331793449266212385127694724128693128156,0.044687777448949396
10,28,100483015274938158976643499079310787356,0.031370227878070436
10,29,181546254801809271182230779312773184555,0.04853506954720332
10,30,107679920501164062505542364427289798630,0.040840485350695475
10,31,49462670883508542004068481140916119230,0.03995264871263687
10,32,64346280968756197891364673607827032852,0.044687777448949396
10,33,43301195852396631349758603303768606577,0.027818881325836046
10,34,79668570353593423070470451839618439290,0.030482391240011838
10,35,215783825206523397442075853125348449743,0.03965670316661734
10,36,271507561295932413973396830664386368897,0.043799940810890794
10,37,332001816961484351316163528632263194281,0.06925125776857058
10,38,124059364657596710185332934414408613086,0.050902633915359576
10,39,42448271588875221822898111224513419473,0.04439183190292986
11,0,92312086783853701338827317160428466886,0.03525732158089281
11,1,282672405044419974784152070629522321098,0.04236565254478249
11,2,279332596002509813864644169230509583479,0.048620983793005404
11,3,216604303908783460869775875050690274992,0.06511231162922945
11,4,228571996668337706431395959482073628568,0.03269832243389252
11,5,163612376241624233025783434609444037106,0.06624964458345181
11,6,332053276636260950301814257984985475119,0.04407165197611601
11,7,47450342759154452060509876651890073631,0.05487631504122832
11,8,324908872307934900066266352658893914743,0.04179698606767131
11,9,48034241799108234380647001732521088432,0.0398066533977822
11,10,256350584127634393199105429864363779448,0.05288598237133921
11,11,277420405180688397715885117996099412473,0.04293431902189366
11,12,43681160146784855741821794813260848785,0.059141313619562125
11,13,286947704925703826265139776117267206414,0.08274097241967586
11,14,203204003333196062812796255280236639967,0.06312197895934035
11,15,12089465482230373047248220803857305488,0.04719931760022747
11,16,187629160158580393547900875493841987289,0.03127665624111459
11,17,257284896669567640310919592003103264729,0.04179698606767131
11,18,28710612829662899174926201608752793335,0.07193630935456355
11,19,237930292710583626193939788771448423123,0.05715098094967302
11,20,334719071271602373627413172170716257306,0.04890531703156099
11,21,114712280681094357994755407950069446637,0.03525732158089281
11,22,94926231494694812762049159422443671554,0.05288598237133921
11,23,245072491585986332493113024304548949296,0.045208984930338356
11,24,195375200243470062668230737096752594856,0.05345464884845039
11,25,214244579617047705935663253207159803537,0.03355132214955928
11,26,210761497193545028282058198165119429714,0.06113164628945124
11,27,262357642267663554663866816569581187951,0.04407165197611601
11,28,21412947246271445161053249064966237039,0.038669320443559856
11,29,116514496534149462472298706035191935245,0.03326698891100369
11,30,195338621138844700946573974254271718728,0.034119988626670456
11,31,48602724484832860948950162143980622447,0.034119988626670456
11,32,113351993465462665382610683746085223891,0.05288598237133921
11,33,328592014666860516398213597037490268881,0.04350298549900483
11,34,136588572703958876315352467004112652162,0.05686664771111743
11,35,284181001219821138016914571662927262235,0.04264998578333807
11,36,177474761543722812301349449452611863871,0.052317315894228035
11,37,53565816163253093543779836593585776645,0.06170031276656241
11,38,55935607344690182136454316518911171170,0.055160648279783904
11,39,209575981825378927834399986699588039034,0.05288598237133921
12,0,326343012716107158701753237875944266329,0.048426812585499315
12,1,7211782040106803306463820675280281560,0.049247606019151846
12,2,229142313800069435132454958179040664965,0.04459644322845417
12,3,254635496653599583079769567280027439035,0.05554035567715458
12,4,279622107448035757801434719739431493170,0.03912448700410397
12,5,201105037033257240591071186561114747689,0.046785225718194254
12,6,273395696525181874208632620683829377173,0.04021887824897401
12,7,137668697126249111535148877640840961057,0.0612859097127223
12,8,311986565128313331171005185461140722994,0.06046511627906977
12,9,326902931329430541879647732266044472690,0.0347469220246238
12,10,87375131317951037583147133348612383735,0.029274965800273597
12,11,327484953481244176417323987975489297103,0.060191518467852256
12,12,150210824206373013643419023745769351505,0.03419972640218878
12,13,61167461878452232384036568456571636775,0.04049247606019152
12,14,33425713237655727436475596310774531140,0.06374829001367989
12,15,3629524110535653892085679432850087053,0.04213406292749658
12,16,59935913581337885797804749747828757194,0.07168262653898769
12,17,59029514175011403775447637055645909124,0.06183310533515732
12,18,153027255554798777878066658576232732597,0.05554035567715458
12,19,172742315371032257799498944865484257122,0.04514363885088919
12,20,279000395965336481812087985555979592476,0.05581395348837209
12,21,112204006721946850539037054338386395159,0.04377564979480164
12,22,15352253335141041457205097401748537016,0.048426812585499315
12,23,35262141582969431313080627423984602959,0.03283173734610123
12,24,48960058319999410058183029182801552177,0.05307797537619699
12,25,116722948243330942902783737462076496852,0.04186046511627907
12,26,279681712409095127550599981692837084135,0.079890560875513
12,27,105301664095904977265998858777153968606,0.037756497948016415
12,28,200561410633560006389630834588576790969,0.0719562243502052
12,29,24198312408665356555022103190513378330,0.048426812585499315
12,30,97630130462357182047856221866261177549,0.03310533515731874
12,31,114811142947116571767136543728659049578,0.06347469220246238
12,32,107177212605543241130538847319646692616,0.048700410396716826
12,33,309670719803262640748415003372135633528,0.036388508891928864
12,34,139186714764502486043538444091249671313,0.0746922024623803
12,35,113368512095817984762022361480989966219,0.03119015047879617
12,36,139476774872926176165575858495913616381,0.05307797537619699
12,37,274144323010069521722571170898822793963,0.03228454172366621
12,38,323464624899560826694313626103190791892,0.0399452804377565
12,39,140678141083394202500140553186376333801,0.05198358413132695
13,0,2376404011142254348219923147401366570,0.04086475085684155
13,1,291131005320463471196279637273661720894,0.09174795676245716
13,2,48315768593709087601278902036992762384,0.05905615607698392
