sample_id,iteration,seed,Percentage of burned trees
2,2,43673265712463737867678188007116564386,0.032527472527472526
2,3,234930030391763369507617909728876905364,0.03560439560439561
2,4,314185719126269778956578370042275313178,0.02021978021978022
2,5,53647149364349087623813144680236790898,0.035164835164835165
2,6,41195649132462589615535749610021232706,0.04351648351648352
2,7,193697433127004078293752737083849247942,0.046153846153846156
2,8,203391796049634941303748392569986204580,0.02065934065934066
2,9,75649187489262965339422906057196059985,0.032527472527472526
2,10,5633434031317006975174893799540498552,0.022857142857142857
2,11,1819091003236416967677671615272708924,0.04527472527472527
2,12,86853635456439252735878608204355494616,0.047472527472527476
2,13,197025829988097139736165322842629674333,0.027692307692307693
2,14,190562866515980393355257645581724447230,0.046153846153846156
2,15,109541286488133318763792323391259661555,0.03208791208791209
2,16,67903320085397204567198498743435589973,0.027692307692307693
2,17,233634221093718066629269930246416017575,0.04879120879120879
2,18,31175944465784134306362040264103453139,0.05142857142857143
2,19,293217832217057037725378522856636906055,0.04351648351648352
2,20,308396043390160980375268352167688130581,0.026373626373626374
2,21,328507958749949889099838253360549094236,0.033846153846153845
2,22,335139260106545446340411898439322935287,0.03560439560439561
2,23,174648615470102705791474906730560597980,0.03560439560439561
2,24,313687171465485326783367991083085632491,0.036483516483516484
2,25,170270098393025549220194010731159274252,0.04043956043956044
2,26,39497527683136911256410710826963394611,0.03912087912087912
2,27,86515128301046114375619992394951312803,0.03208791208791209
2,28,89994172654539766747177655622341792334,0.026373626373626374
2,29,218260700202020293502032982325394253714,0.03340659340659341
2,30,66049899861989244908590438272883500476,0.047032967032967034
2,31,224649132247352525048289003891705841827,0.027252747252747254
2,32,242583565798548967377049296270972458966,0.03868131868131868
2,33,164885833459584696451388202146554470507,0.036483516483516484
2,34,239643705934326559049528021516888501842,0.04043956043956044
2,35,140636262429472218696650138820679840082,0.03340659340659341
2,36,154749682484405939093047828252012675909,0.04527472527472527
2,37,56338978796781188725415341112419015827,0.03868131868131868
2,38,4400544027125590085865085919582879196,0.04351648351648352
2,39,32505932729512920638553535725770503153,0.026813186813186812
3,0,38223860235746457967484959767059828277,0.03605470368835474
3,1,58830736186201515941237876391672717271,0.055946953999171156
3,2,54999930892167755982291246922392378866,0.036883547451305426
3,3,327502457847422663114152130623689657618,0.03439701616245338
3,4,185748418512943873550130983121287411670,0.03273932863655201
3,5,300252502298271732906954878872717048209,0.031496062992125984
3,6,198442454565037940124890880648019753975,0.03729796933278077
3,7,169601847653421745915493229197282657927,0.040198922503108164
3,8,74648618110706808373163350674300218504,0.043928719436386245
3,9,194640833666465928086626778147211306009,0.02818068794032325
3,10,332749636488665151439833768830852887875,0.03605470368835474
3,11,159826805010664531050651826820316823702,0.04144218814753419
3,12,153959024606373287256328565678639245200,0.0256941566514712
3,13,30403414434917228897667313095272294575,0.042271031910484876
3,14,145193094099435436842398966615546053457,0.029009531703273934
3,15,46014197380424953082468421740494443599,0.05470368835474513
3,16,49818766151126192797544901679837273224,0.03895565685868214
3,17,109477799989624858153655862124936560697,0.03771239121425611
3,18,172774707119441954750556184924403424942,0.027766266058847907
3,19,136739164142300841559811135914102260805,0.024865312888520515
3,20,229437768998989022945391517361292265669,0.04185661002900953
3,21,137849457042920631262463796876734879961,0.04434314131786158
3,22,318930623441715469807214369212799227599,0.042271031910484876
3,23,161759147521056088278269704117450532132,0.02403646912556983
3,24,84639430226970165230320474791588472834,0.02818068794032325
3,25,183150250245155262295353051196844575387,0.04061334438458351
3,26,206985972364655595343085963514660673917,0.036883547451305426
3,27,332934238748867173769080050006852578695,0.04558640696228761
3,28,271490000850306507931819692463698852641,0.02652300041442188
3,29,308040916811760540925525416072641053471,0.04185661002900953
3,30,196752789396167126711070490143759359489,0.03978450062163282
3,31,143365013563508777781440130325734761058,0.0435142975549109
3,32,68435372342295273618090794838348913626,0.025279734769995857
3,33,338452370515082357572596761525733795509,0.03605470368835474
3,34,276267155892092936419591864750459826598,0.04185661002900953
3,35,211807203811687840647853926922988025277,0.03771239121425611
3,36,138129702879048367677821575166456544403,0.02652300041442188
3,37,233672920149116653984907636726588564147,0.02859510982179859
3,38,154976019894721898873523203877445482074,0.03273932863655201
3,39,53974102566492778567818862577368127251,0.04558640696228761
4,0,232207518444436846245068725188794064443,0.03136025088200706
4,1,234498348975152609458917205151100826836,0.04939239513916111
4,2,297835073142744157341942713322416346077,0.042336338690709525
4,3,58755931367858964052779373681553812280,0.03959231673853391
4,4,197453437797255438050543571216918244555,0.029400235201881616
4,5,188342627622870183072878133283062944894,0.047040376323010585
4,6,309746193067340522659966958979512802939,0.04155233241865935
4,7,182727655493089228344721519013162211650,0.042336338690709525
4,8,5912590930558277197451310476020671265,0.04116032928263426
4,9,24317964357347121062797654468372140509,0.029008232065856527
4,10,163699287419361840072458612892208350602,0.04821638573108585
4,11,163575314541305741898379964618761022833,0.03841630733045864
4,12,8521796272599020194786856024457102577,0.03488827910623285
4,13,318036430760693126021146701509239196100,0.037632301058408466
4,14,171961967810547763904649859377543498667,0.038024304194433554
4,15,141148381901186790019170679382581596772,0.03606428851430812
4,16,58027979034611752114031603930682569413,0.026264210113680908
4,17,101091661467697056038518543579190765394,0.04468835750686005
4,18,304987283986460911204615723209399505176,0.031752254018032146
4,19,268974387347505773326818664334184450360,0.03371226969815758
4,20,41192482892204940697551151476970039678,0.03410427283418267
4,21,31004028858867457178643949109133780224,0.04782438259506076
4,22,230551887052465545998631414001819184266,0.03684829478635829
4,23,185976361315354046450044536379421945800,0.053312426499411994
4,24,339372773162569091029143918323917348091,0.05370442963543708
4,25,8450037696403638658165766423612675839,0.05096040768326147
4,26,166276120407446154159905485819376548558,0.03449627597020776
4,27,245185640312975447028096389725322276721,0.03488827910623285
4,28,218900762907129411266346231358769380507,0.04155233241865935
4,29,168411732740326920354846634175839699984,0.041944335554684437
4,30,89297298858003737695046645390738295311,0.030968247745981968
4,31,24018578866614470191285594761567361008,0.03959231673853391
4,32,222296255657799697206995391212159346769,0.037632301058408466
4,33,296889232727088434525312455289091052823,0.026264210113680908
4,34,323865246994383028135727058037878070528,0.051352410819286556
4,35,315582000736040146282950574863021547794,0.07134457075656606
4,36,129479847375624332594284830586034840495,0.027832222657781264
4,37,288628738759780126224089216287225002153,0.024304194433555467
4,38,22919385073123376467924868276602888505,0.029792238337906705
4,39,198497200984075817950551212492030808543,0.03724029792238338
5,0,105462372877555692705134486496517543709,0.05280773521755299
5,1,256435257574019860952328344755351733473,0.030122722201561918
5,2,149254658954955024099253522790054991937,0.03756043138713276
5,3,93282391200416575348004832869721963569,0.055039047973224245
5,4,200146499530911242971603346361772029889,0.04276682781703235
5,5,69306286811055676467921969619536880860,0.03495723317218297
5,6,46475513648568285731040236568419348309,0.029378951283004835
5,7,115610937000141860830100626433606936984,0.03904797322424693
5,8,128737352544564542724854088875573656975,0.04797322424693194
5,9,228315661321845071257060053668984663600,0.040907400520639646
5,10,190715205017036748129159565668403780611,0.028263294905169208
5,11,324113002232910286796815680923815427533,0.03384157679434734
5,12,131297388295501388133073240321401758177,0.045741911491260695
5,13,294394536632087053724077036928528746444,0.03718854592785422
5,14,31597946743393658769537838335253245011,0.05169207883971737
5,15,321170749155276730507244139063492474435,0.055039047973224245
5,16,159810192325032418282281367765451690004,0.050204537002603196
5,17,29382029282233528928551700439171019069,0.044626255113425065
5,18,260589104931320607565770008101563597492,0.03532911863146151
5,19,86035578771256029509274993426374369085,0.050948307921160285
5,20,37468584229460787715942828069980669472,0.04685756786909632
5,21,72202071334160451967926906576412650554,0.04016362960208256
5,22,144609895657654194256277188613158466608,0.05355150613611008
5,23,98864648702697224754306703573134481736,0.050948307921160285
5,24,137070118691100361150526551519729947711,0.06731126812941614
5,25,283275595697597251157008764365053181198,0.07400520639642989
5,26,78502241510472736307435210383538618728,0.040907400520639646
5,27,270450145491230645954956265031640458340,0.039791744142804016
5,28,184349417955602292875351142990846635677,0.04388248419486798
5,29,295937638536283452569759963979798114097,0.0360728895500186
5,30,288713422089696349711298319648929479628,0.03904797322424693
5,31,306349185694244632958871095414145554858,0.04165117143919673
5,32,116325453169707891880321411387564823763,0.02863518036444775
5,33,36645702401894422119885509002371774018,0.03235403495723317
5,34,111484545522473328447490014383548332967,0.05243584975827445
5,35,238625693136914309498460042930338687439,0.02677575306805504
5,36,164701160360627298073888448640655226290,0.050204537002603196
5,37,219514039357833938601685987228303359033,0.04797322424693194
5,38,212358107243917769548417435870563903146,0.03756043138713276
5,39,178990568831373355961090675112729964162,0.03718854592785422
6,0,148625431360520643451548188119538321443,0.047753802617615845
6,1,249215693325638123200446655451144479486,0.050937389458790235
6,2,161946867251951434469168700082264278760,0.04350902016271666
6,3,305497554607268259872072946165590635693,0.03678811460912628
6,4,288847613592240401388583615420181556158,0.06650159179342059
6,5,61913465560060939359949710579530310998,0.04032543332154227
6,6,30842023346454963158311158486850741608,0.05553590378493102
6,7,119125282120008494378817533623615130867,0.027591085956844712
6,8,47435662153378810969477014337935225761,0.07251503360452777
6,9,164434500191920182501074301750619857175,0.0633180049522462
6,10,50133189671296404886301136909441180774,0.04421648390519986
6,11,265701461899809458459682725376543465294,0.06650159179342059
6,12,135430829187504946690148804708940315592,0.05129112133003184
6,13,206723161722505548328211639794523403591,0.03572691899540149
6,14,18083382710774988456412178194511689304,0.08100459851432613
6,15,152603265793315417458008276609173996333,0.06756278740714539
6,16,65688861400230191184778300158116882279,0.04704633887513265
6,17,202638553064737760617713904288306354932,0.03784931022285108
6,18,85365743620658419167603115873899352301,0.05058365758754864
6,19,289840170632802909125768535319739294492,0.048461266360099044
6,20,76623553517549094626336064285221635216,0.04421648390519986
6,21,186003641307610611473483821660765190679,0.05305978068623983
6,22,4816962708943322667456866005556231983,0.05871949062610541
6,23,310955343936899945018732934538005586858,0.047753802617615845
6,24,137513879800778390322129567393879332935,0.037141846480367884
6,25,68706356329870987272853881996901376230,0.02829854969932791
6,26,206464140522040606152589291028696436726,0.033958259639193494
6,27,39684024501761222010508124429013615915,0.045277679518924654
6,28,245462463995426151732029873686561353368,0.045277679518924654
6,29,241689080360559960504998354778020544099,0.055182171913689425
6,30,114376085704253532114902719764868266122,0.03784931022285108
6,31,217172790951115288813231135106040458500,0.05235231694375663
6,32,72882903268531928053396468177353514004,0.05305978068623983
6,33,12509159786322044275596341571023429125,0.04704633887513265
6,34,216531184896942045824950723286945319439,0.04138662893526707
6,35,197526871892968707651863479378064756841,0.0640254686947294
6,36,295062895400718019428732557548908581914,0.04103289706402547
6,37,40781150121890159948347447528937939039,0.030420940926777502
6,38,68713683239413175066613432833913991177,0.07569862044570216
6,39,225931959033788354580897838671400807286,0.08348072161301734
7,0,15698633227452396458230621431737952349,0.06779089376053962
7,1,278455056577616213980410166777739671683,0.07993254637436763
7,2,287310033062866994571725847885318172765,0.07015177065767285
7,3,197138908807981559038777155675487789736,0.08600337268128162
7,4,159259146762015015426342275532607556310,0.0627318718381113
7,5,301250307359113523620520924608367887019,0.04215851602023609
7,6,117008700467744437772644403740441546857,0.04451939291736931
7,7,211464639825441012815423537370273720133,0.05564924114671164
7,8,218462767351272918512795502379490598238,0.04654300168634064
7,9,327302446599075240150341198758698217113,0.053625632377740304
7,10,146820529571345252644665729054398968466,0.03406408094435076
7,11,68347455655505124975675540496272480256,0.047892074198988194
7,12,119397843655645349536386893217340579836,0.06306913996627318
7,13,337451303845690392167316673158137901335,0.030016863406408096
7,14,306698451146968879051363626920921525816,0.04418212478920742
7,15,284238635665666803036124735919730476812,0.06239460370994941
7,16,249864509467263368942004810283592599310,0.04991568296795953
7,17,58874872827058668262855234068793014708,0.04283305227655986
7,18,244204482542281929084455684402486376255,0.051264755480607084
7,19,20145135566512618749071692551644382911,0.0566610455311973
7,20,196083723162055456928080946673241584972,0.06711635750421585
7,21,5915470847116527484077883260626603398,0.03338954468802698
7,22,199558816909675827547330975317470431779,0.048229342327150086
7,23,279125948177566442904704487757251211040,0.0418212478920742
7,24,222240856566512411111694801963892488411,0.03811129848229342
7,25,323731860819209639675634220282451836148,0.05430016863406408
7,26,30324408506880540608776686802743487810,0.05834738617200674
7,27,99413718381221716949329394722103725921,0.043170320404721754
7,28,212885908984145958758468401927679289460,0.05801011804384486
7,29,34706240707342755204169633086462682713,0.09207419898819562
7,30,266178198811001358808881263019973009998,0.08600337268128162
7,31,153955237006882730996591131332309223050,0.0775716694772344
7,32,125921082892419654847588789063678164288,0.04148397976391231
7,33,246840553872082233249708633031950861466,0.050590219224283306
7,34,164827855054088692957298123112137230788,0.03912310286677909
7,35,211742257613140701361324507294114250643,0.06138279932546374
7,36,197819548461824656734365874686309083976,0.04215851602023609
7,37,22140271457538572502113672520036547404,0.05699831365935919
7,38,330360617866742420471705695894183179402,0.05092748735244519
7,39,61391580237779153883939455101832511675,0.07116357504215852
8,0,244980013568172992880659878792931221342,0.05510796003867225
8,1,89409536455283679683897329868585603108,0.06219787302610377
8,2,150177934294508760532412226591931073694,0.12439574605220755
8,3,293711492508833955909498590373665787350,0.06284241057041573
8,4,229258483682008868209410459548881826935,0.06670963583628746
8,5,13074386531821461906940343158011633710,0.046084434418304863
8,6,136645012512451623255023177271004449420,0.05575249758298421
8,7,61663431547779712650538346233807190340,0.05671930389945214
8,8,17904406260015785785464782797664433391,0.07251047373509507
8,9,208168561648831435747093155965034151688,0.06316467934257171
8,10,37210745244933761101666772413772787181,0.036738640025781505
8,11,317412833639232264096304184507679290417,0.05027392845633258
8,12,55274898401499215408555049825090309914,0.04898485336770867
8,13,328978902378806633587662078221092725125,0.0941024814695456
8,14,265067903078278036688939704286107107724,0.04318401546890106
8,15,29523618249914374590141019463876201510,0.061875604253947794
8,16,252428723235643347989220159464123135812,0.048340315823396714
8,17,206404446388167062135528789774928584255,0.048340315823396714
8,18,277971116960049204802081818446116996698,0.056397035127296165
8,19,7175040371426062674266899413805886517,0.05059619722848856
8,20,337231572685722551150610696982821963895,0.06670963583628746
8,21,218370617969618674711408292159840745689,0.07315501127940703
8,22,325123414646479109582947604209026025730,0.037383177570093455
8,23,22480157035354655715582394802181863817,0.03254914598775379
8,24,12500414353538408926805045082808959452,0.07315501127940703
8,25,232228969622912417224530143588744648878,0.058652916532388015
8,26,28553677538934073371223639970777505834,0.06864324846922333
8,27,1384566209441416512578591519652994222,0.0986142442797293
8,28,103380713447631343256233028381024774189,0.06090879793747986
8,29,53919181645941280264973643868675517581,0.053174347405736386
8,30,63287277810008841503645712270959098791,0.04318401546890106
8,31,315277446244827124005505205807953291954,0.06896551724137931
8,32,224776015072334599701248327195789527097,0.042539477924589106
8,33,241159208828973189243153157528162334764,0.05478569126651627
8,34,258097784027530686443571427528939644677,0.06123106670963584
8,35,154037905861882427367610283456095685371,0.05027392845633258
8,36,271108877152373456052834548494324490068,0.053496616177892364
8,37,326144230706916890361698937773409549602,0.06928778601353529
8,38,194437666677684903119780220443749668759,0.039639058975185305
8,39,178427135786451154345228138028609676353,0.10151466322913309
9,0,157115273061900953949118480738780488701,0.10583153347732181
9,1,13447620575320028433130928420515049007,0.06942301758716446
9,2,311501857990233361965061201609099036861,0.08485035482875655
9,3,187382834774876847575610572559453610926,0.12681271212588707
9,4,282046629705554064823583947698060093320,0.09256402344955261
9,5,212338846733128596517589394177696835791,0.05152730638691762
9,6,27784690637876480012053215154730067810,0.09780931811169392
9,7,11765042043884802812423110403332385196,0.08022215365627892
9,8,22630506145911799361072801190055435225,0.05152730638691762
9,9,163688592753167745173969331026888139683,0.06479481641468683
9,10,159962350334055389573271338731367491003,0.09503239740820735
9,11,257831072761605174257448890421311980136,0.06911447084233262
9,12,146509176463247657614607077342897281387,0.08824436902190681
9,13,307406220579595859211544592690168210387,0.05245294662141314
9,14,338053227883886681973168089708404428905,0.06047516198704104
9,15,190700963195012220368324832761070833197,0.049367479173094725
9,16,178569404753736909622262484687288056180,0.058006788028386304
9,17,226912894545275913559569055153846626257,0.06788028386300525
9,18,134734944188549693985846034490979066565,0.08577599506325208
9,19,98328227813046966620050149644390326952,0.13236655353286023
9,20,113478309710805457767179437741979697364,0.08454180808392471
9,21,59472540952202632892415089363489403538,0.08392471459426103
9,22,310354938808949381121032914249566071658,0.07497685899413761
9,23,142400101010067905885458886981531839659,0.03918543659364394
9,24,226354785081953410372811994132803724712,0.06818883060783709
9,25,96984738932763955116537336097551665742,0.08762727553224313
9,26,246638451649253667129768961773856091321,0.04566491823511262
9,27,87205898592569984622795686231793354020,0.056155507559395246
9,28,146354768061998108905115286447412864757,0.06294353594569577
9,29,117888076459213806240077087923115198240,0.06664609688367788
9,30,161213345970402435125240042861969994330,0.04165381055229867
9,31,71374202715569070802792262714061275287,0.07837087318728787
9,32,53781826572136975025856803881472902393,0.061709348966368406
9,33,145715728249828175290867119118162770634,0.06294353594569577
9,34,24617605552709831989677452848170389820,0.09379821042887998
9,35,127355951584761664822062773550592989522,0.061400802221536564
9,36,10265289303554215839594388024697875175,0.06386917618019129
9,37,315415623519337682161919636204767357582,0.06479481641468683
9,38,256618676500680025865189426458373777240,0.11755630978093182
9,39,57986267672439560396211647762970829612,0.06788028386300525
10,0,31654069902130300715151010748919981216,0.07457827759692216
10,1,310106464168582199568759078626158236544,0.07043503995264871
10,2,50689310978342630340815612019529266576,0.09055933708197692
10,3,220769893481531887832240383663498714160,0.10890796093518793
10,4,194284402522100891602836258420342359854,0.11837821840781296
10,5,150246659637046966079040476885482037769,0.09440662918023084
10,6,22839789998280370860046830237725325436,0.06747558449245339
10,7,106249470570210375320527380599853174442,0.04024859425865641
10,8,284268130700316172855566037352117690800,0.0722107132287659
10,9,52730054728017317598243427133048793712,0.1497484462858834
10,10,188541936297601535904936108966306357632,0.0748742231429417
10,11,279140719556284708998367467965297840243,0.12281740159810595
10,12,260273093882027126891804600391748761295,0.08878366380585972
10,13,211291753423936431913651570508619416328,0.09026339153595739
10,14,168702925726212779203614562630674702468,0.05770938147380882
10,15,144238339427309540481217289766065793531,0.06510802012429713
10,16,257147060107432654340924867021552729048,0.1160106540396567
10,17,29976510502972977049896325497724184783,0.036401302160402486
10,18,299093184479232411856819736419543593953,0.08345664397750814
10,19,335501968196347184821016765359326221735,0.09943770346256289
10,20,113877752712240927736739188024165057014,0.07161882213672684
10,21,43168381402051750208778148325397098654,0.10062148564664102
10,22,195726792033288866785031652356899739784,0.09795797573246523
10,23,12966095089004706168574032826513383118,0.11453092630955904
10,24,69405749698756397750467868855194255252,0.07635395087303937
10,25,40881531624492031650764136101946354641,0.1186741639538325
10,26,261423900747035738667852550266714128970,0.05534181710565256
10,27,2171641526007169104293807499909983136,0.08819177271382066
10,28,28526266423521479674525520569880821322,0.0730985498668245
10,29,13102308126916873636577129765124204883,0.04320804971885173
10,30,281928480961375189468171785181399672790,0.07783367860313702
10,31,16429031642599066683136168842917012528,0.10535661438295353
10,32,158158114528189805892841368384229633134,0.11808227286179343
10,33,18605361182847617168144766325899234367,0.0985498668245043
10,34,248794707817763231168892217500884279276,0.053270198283515834
10,35,40530325599847978015253611287357514941,0.04794317845516425
10,36,339925275186813642917509040268022050607,0.10121337673868008
10,37,202246898684877404190028687010919447940,0.0967741935483871
10,38,314942351118246602214656548017563301390,0.041432376442734536
10,39,30759968474296446557910809477404962772,0.06925125776857058
11,0,276144053562220848605556144198847675764,0.06255331248222917
11,1,82754066121203632084411050627168298841,0.09923230025589991
11,2,108896832028842372009894718161919241613,0.0907023030992323
11,3,5257762558917183900304077744702602130,0.07222064259311914
11,4,313396855063545881271417430398582695840,0.08302530565823145
11,5,166596611874088395391890399535766992118,0.11941996019334661
11,6,126688388744439631105024829257337345949,0.16349161216946262
11,7,254477078025886555246944155799750713902,0.18055160648279783
11,8,324428142932019963202429604770811366205,0.13107762297412567
11,9,261587891928725511305862509193354874214,0.060278646573784476
11,10,229727043425418822631386916111442079233,0.22888825703724766
11,11,110300008181513736029444075184261351658,0.09894796701734433
11,12,213987579828910043229491050586280845299,0.14102928632357123
11,13,221605354427207960965468871002909122274,0.13989195336934887
11,14,214558101037123538443425709709231248752,0.052317315894228035
11,15,251670370257640246831351159400992170415,0.12084162638612454
11,16,214418934570097815657993028903843621636,0.09582030139323287
11,17,9736129303609547295951883447064167726,0.13818595393801536
11,18,264250142785198635802941832637407924284,0.10378163207278931
11,19,284084454230147625891155185071824446099,0.10406596531134489
11,20,319578499481683191388604965482792677604,0.09212396929201024
11,21,122547773891192662885169452307751731748,0.22007392664202446
11,22,166420895834566178045564144170841158824,0.13818595393801536
11,23,148978998887441850570434902539723708003,0.10349729883423373
11,24,176923816018727832959410666143244656311,0.13107762297412567
11,25,162844226394801154686600853509483581410,0.07165197611600796
11,26,289503901744113943512179910191196732926,0.10520329826556725
11,27,81395220420205151194959882307412376569,0.09155530281489906
11,28,112516931629359925075542232910650874857,0.07762297412567529
11,29,308924085410843082170660316044046621262,0.09866363377878874
11,30,102883146349151259537247268276380754330,0.11003696332101223
11,31,206518700057646323671098089743716586600,0.06767131077622975
11,32,233759431263703308073402959046455474814,0.08018197327267558
11,33,141282605415698386894603956011660542382,0.20471993176002273
11,34,233952856743075841553877421336365781053,0.14813761728746092
11,35,51656770760090323288474720853323926695,0.09127096957634348
11,36,86507903282045778092270168493273406490,0.09269263576912141
11,37,262456697676160421945698808910951329861,0.13420528859823713
11,38,57584060717401791867034620626800213818,0.13164628945123685
11,39,44962562414926554536165808123145332503,0.1148706283764572
12,0,64901018586871707206175162047856948103,0.17920656634746923
12,1,244549548044091526669507822689284177846,0.10752393980848153
12,2,21768215268884218937662686141344524415,0.09685362517099863
12,3,280052299217416863796026912816804180510,0.13378932968536253
12,4,175208041102237481669639009689938562182,0.06292749658002736
12,5,105563792746277104363326715905146786817,0.1121751025991792
12,6,157827023368748834239388174610912433035,0.1039671682626539
12,7,160370980471569412203569277789141281634,0.10998632010943912
12,8,120044752246590204405637364080753019979,0.20848153214774282
12,9,69380309584670969674354774266897493931,0.08207934336525308
12,10,136189729298909425097551821200364439932,0.160328317373461
12,11,99342967408380598838102284641553610351,0.10834473324213406
12,12,193805315716427748753911463652323739022,0.2930232558139535
12,13,222464063220518802489496766191916570014,0.29958960328317374
12,14,14365541180634544558299453034463299988,0.1595075239398085
12,15,306010348103726597868941101710120837021,0.11135430916552667
12,16,39293023621492490161432195007952771895,0.09411764705882353
12,17,324548339564366152513591254827065970458,0.15020519835841314
12,18,132333020735470543063006267372994345064,0.19562243502051985
12,19,239336125007117832262547590889020695193,0.16880984952120384
12,20,120996784384540617340196143180408211903,0.1573187414500684
12,21,253684980418645995946592512140598407538,0.2476060191518468
12,22,194663907230822339954933369756150992767,0.19042407660738714
12,23,197337153873179637299776853213096142798,0.15047879616963064
12,24,208382020776609771565970220775213118471,0.09466484268125855
12,25,38644979137982655570599484623029667716,0.10725034199726402
12,26,128824543058224951112776089760123509194,0.12831737346101232
12,27,208119480792645604559364988996021958873,0.17127222982216142
12,28,115804589001587380068657055095415301465,0.07168262653898769
12,29,139571613572284823541828181287406267916,0.07222982216142271
12,30,151499395476278912016255179913650199087,0.13433652530779755
12,31,284126914996082691526966049745227609125,0.07496580027359781
12,32,243377385854452296092063251032703073472,0.06812585499316005
12,33,276470421384779610621894622054805632872,0.11928864569083447
12,34,207149011087955376061785583740183434352,0.10752393980848153
12,35,287779415408934674160486833834589055441,0.15567715458276335
12,36,172582600147051058164218221623348728100,0.12093023255813953
12,37,13852534453344425553513715607949759848,0.08426812585499316
12,38,327640686506002751880811931847375206850,0.1225718194254446
12,39,315606841758303825100772805055046562333,0.14254445964432286
13,0,331525270298332690482809550038310180024,0.12233060901660954
13,1,34806830340078143006204593129465861221,0.27392565251779594
13,2,100219868547241151184809969637942735919,0.15291326127076194
